system:index,month,name,precipitation,year,.geo
5_3_00000000000000000002,4.0,Syria,17.50829087947609,2016.0,
5_3_00000000000000000003,4.0,Turkey,48.894494358150915,2016.0,
5_3_00000000000000000004,4.0,Iran,69.10626141706389,2016.0,
5_4_00000000000000000000,5.0,Iraq,9.365969564042707,2016.0,
5_4_00000000000000000001,5.0,Saudi Arabia,4.435689988674282,2016.0,
5_4_00000000000000000002,5.0,Syria,13.292219043605021,2016.0,
5_4_00000000000000000003,5.0,Turkey,61.905622078224425,2016.0,
5_4_00000000000000000004,5.0,Iran,13.725244287452213,2016.0,
5_5_00000000000000000000,6.0,Iraq,0.8057497534326474,2016.0,
5_5_00000000000000000001,6.0,Saudi Arabia,0.36554515596348336,2016.0,
5_5_00000000000000000002,6.0,Syria,1.1619516031557944,2016.0,
5_5_00000000000000000003,6.0,Turkey,25.912792125413382,2016.0,
5_5_00000000000000000004,6.0,Iran,1.0719306586030017,2016.0,
5_6_00000000000000000000,7.0,Iraq,0.10746688815864269,2016.0,
5_6_00000000000000000001,7.0,Saudi Arabia,0.021481453897119942,2016.0,
5_6_00000000000000000002,7.0,Syria,0.1337892644198043,2016.0,
5_6_00000000000000000003,7.0,Turkey,7.400809948579187,2016.0,
5_6_00000000000000000004,7.0,Iran,0.32341674756324534,2016.0,
5_7_00000000000000000000,8.0,Iraq,0.14513818453130356,2016.0,
5_7_00000000000000000001,8.0,Saudi Arabia,0.17307322358725202,2016.0,
5_7_00000000000000000002,8.0,Syria,0.1369679128473184,2016.0,
5_7_00000000000000000003,8.0,Turkey,4.041651806895982,2016.0,
5_7_00000000000000000004,8.0,Iran,0.3193416691571108,2016.0,
5_8_00000000000000000000,9.0,Iraq,0.4584427745288881,2016.0,
5_8_00000000000000000001,9.0,Saudi Arabia,0.4270567627439153,2016.0,
5_8_00000000000000000002,9.0,Syria,1.0137636355189186,2016.0,
5_8_00000000000000000003,9.0,Turkey,10.298168195511673,2016.0,
5_8_00000000000000000004,9.0,Iran,0.42516642635832147,2016.0,
5_9_00000000000000000000,10.0,Iraq,4.926888462835386,2016.0,
5_9_00000000000000000001,10.0,Saudi Arabia,4.433865482421273,2016.0,
5_9_00000000000000000002,10.0,Syria,8.114132369097224,2016.0,
5_9_00000000000000000003,10.0,Turkey,24.887406689737812,2016.0,
5_9_00000000000000000004,10.0,Iran,3.209887175327154,2016.0,
5_10_00000000000000000000,11.0,Iraq,14.60223268103639,2016.0,
5_10_00000000000000000001,11.0,Saudi Arabia,17.07109503444139,2016.0,
5_10_00000000000000000002,11.0,Syria,18.077650977648418,2016.0,
5_10_00000000000000000003,11.0,Turkey,52.891374222635505,2016.0,
5_10_00000000000000000004,11.0,Iran,11.606080253818849,2016.0,
5_11_00000000000000000000,12.0,Iraq,53.509283518632515,2016.0,
5_11_00000000000000000001,12.0,Saudi Arabia,16.59007661402151,2016.0,
5_11_00000000000000000002,12.0,Syria,37.58476843640316,2016.0,
5_11_00000000000000000003,12.0,Turkey,97.11784778919103,2016.0,
5_11_00000000000000000004,12.0,Iran,111.19906791798283,2016.0,
6_0_00000000000000000000,1.0,Iraq,18.370694206536953,2017.0,
6_0_00000000000000000001,1.0,Saudi Arabia,9.089753689588923,2017.0,
6_0_00000000000000000002,1.0,Syria,16.063880703217016,2017.0,
6_0_00000000000000000003,1.0,Turkey,36.451450686178426,2017.0,
6_0_00000000000000000004,1.0,Iran,36.675247740289606,2017.0,
6_1_00000000000000000000,2.0,Iraq,20.869180452158393,2017.0,
6_1_00000000000000000001,2.0,Saudi Arabia,10.591198942574634,2017.0,
6_1_00000000000000000002,2.0,Syria,11.11963581539689,2017.0,
6_1_00000000000000000003,2.0,Turkey,19.00997535834659,2017.0,
6_1_00000000000000000004,2.0,Iran,47.35023195076847,2017.0,
6_2_00000000000000000000,3.0,Iraq,53.92627368460862,2017.0,
6_2_00000000000000000001,3.0,Saudi Arabia,30.034560194838463,2017.0,
6_2_00000000000000000002,3.0,Syria,48.0294265945711,2017.0,
6_2_00000000000000000003,3.0,Turkey,73.04595600996316,2017.0,
6_2_00000000000000000004,3.0,Iran,96.73992765063119,2017.0,
6_3_00000000000000000000,4.0,Iraq,32.13050707367031,2017.0,
6_3_00000000000000000001,4.0,Saudi Arabia,18.353155232847364,2017.0,
6_3_00000000000000000002,4.0,Syria,35.58532675101993,2017.0,
6_3_00000000000000000003,4.0,Turkey,84.11263461696421,2017.0,
6_3_00000000000000000004,4.0,Iran,44.64065525782213,2017.0,
6_4_00000000000000000000,5.0,Iraq,9.600026732279686,2017.0,
6_4_00000000000000000001,5.0,Saudi Arabia,3.8792603701186286,2017.0,
6_4_00000000000000000002,5.0,Syria,16.668045554526834,2017.0,
6_4_00000000000000000003,5.0,Turkey,68.14321366392726,2017.0,
6_4_00000000000000000004,5.0,Iran,17.703705194487345,2017.0,
6_5_00000000000000000000,6.0,Iraq,0.472566936676633,2017.0,
6_5_00000000000000000001,6.0,Saudi Arabia,0.36564513576449026,2017.0,
6_5_00000000000000000002,6.0,Syria,1.0855380098726244,2017.0,
6_5_00000000000000000003,6.0,Turkey,11.852053054705824,2017.0,
