system:index,district,governorate,water,year,.geo
30_00000000000000000041,Tikrit,Salah Al-Din,11964.823529411764,2014.0,
30_00000000000000000043,Tooz Khurmato,Salah Al-Din,65895.0078431372,2014.0,
30_0000000000000000004b,Al-Shirqat,Salah Al-Din,11185.58431372549,2014.0,
30_00000000000000000055,Balad,Salah Al-Din,791865.9568627432,2014.0,
30_00000000000000000058,Baiji,Salah Al-Din,22720.494117647057,2014.0,
30_00000000000000000008,Al-Chibayish,Thi Qar,208353.97647058824,2014.0,
30_00000000000000000029,Al-Nasiriya,Thi Qar,168340.05098039182,2014.0,
30_0000000000000000002c,Al-Rifai,Thi Qar,3672.7803921568625,2014.0,
30_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,78656.81960784321,2014.0,
30_00000000000000000049,Al-Shatra,Thi Qar,503.35686274509806,2014.0,
30_0000000000000000000d,Al-Hai,Wassit,6286.164705882353,2014.0,
30_0000000000000000001c,Al-Kut,Wassit,28575.643137254912,2014.0,
30_00000000000000000028,Al-Namaniya,Wassit,154799.38039215657,2014.0,
30_0000000000000000004d,Al-Suwaira,Wassit,27314.57254901961,2014.0,
30_00000000000000000054,Badra,Wassit,28.98823529411765,2014.0,
31_0000000000000000000b,Al-Falluja,Al-Anbar,168953.22352941174,2015.0,
31_00000000000000000017,Al-Kaim,Al-Anbar,14613.129411764707,2015.0,
31_0000000000000000002b,Al-Ramadi,Al-Anbar,576414.6156862741,2015.0,
31_00000000000000000045,Al-Rutba,Al-Anbar,4584.0,2015.0,
31_00000000000000000052,Ana,Al-Anbar,40685.635294117645,2015.0,
31_00000000000000000060,Haditha,Al-Anbar,153745.83137254903,2015.0,
31_00000000000000000062,Heet,Al-Anbar,460872.0352941176,2015.0,
31_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,56849.66666666673,2015.0,
31_00000000000000000007,Al-Basrah,Al-Basrah,108427.13725490203,2015.0,
31_0000000000000000000c,Al-Faw,Al-Basrah,361583.54901960713,2015.0,
31_00000000000000000023,Al-Midaina,Al-Basrah,34893.372549019696,2015.0,
31_0000000000000000002a,Al-Qurna,Al-Basrah,59810.29019607838,2015.0,
31_0000000000000000003c,Shat Al-Arab,Al-Basrah,44629.63921568638,2015.0,
31_00000000000000000050,Al-Zubair,Al-Basrah,13123.294117647072,2015.0,
31_0000000000000000001a,Al-Khidhir,Al-Muthanna,2686.3725490196075,2015.0,
31_0000000000000000002e,Al-Rumaitha,Al-Muthanna,4891.078431372551,2015.0,
31_00000000000000000046,Al-Salman,Al-Muthanna,1256.741176470588,2015.0,
31_00000000000000000047,Al-Samawa,Al-Muthanna,3141.035294117647,2015.0,
31_0000000000000000001b,Al-Kufa,Al-Najaf,1761.8392156862747,2015.0,
31_00000000000000000021,Al-Manathera,Al-Najaf,491.82745098039214,2015.0,
31_00000000000000000027,Al-Najaf,Al-Najaf,85607.0,2015.0,
31_00000000000000000001,Afaq,Al-Qadissiya,32523.733333333377,2015.0,
31_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,78.0,2015.0,
31_0000000000000000000f,Al-Hamza,Al-Qadissiya,3701.839215686273,2015.0,
31_00000000000000000048,Al-Shamiya,Al-Qadissiya,744.9568627450981,2015.0,
31_00000000000000000034,Panjwin,Al-Sulaymaniyah,4.0,2015.0,
31_00000000000000000035,Pshdar,Al-Sulaymaniyah,1998.043137254902,2015.0,
31_00000000000000000037,Rania,Al-Sulaymaniyah,92409.11372548995,2015.0,
31_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,176.32549019607842,2015.0,
31_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,151.0,2015.0,
31_00000000000000000059,Chamchamal,Al-Sulaymaniyah,338.3529411764706,2015.0,
31_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,47717.0,2015.0,
31_0000000000000000005d,Dokan,Al-Sulaymaniyah,75460.69411764707,2015.0,
31_00000000000000000061,Halabcha,Al-Sulaymaniyah,903.9529411764705,2015.0,
31_00000000000000000063,Kalar,Al-Sulaymaniyah,5870.725490196079,2015.0,
31_00000000000000000010,Al-Hashimiya,Babil,444.0,2015.0,
31_00000000000000000013,Al-Hilla,Babil,6185.086274509803,2015.0,
31_0000000000000000001e,Al-Mahaweel,Babil,8271.921568627451,2015.0,
31_00000000000000000026,Al-Mussyab,Babil,28559.22352941177,2015.0,
31_00000000000000000003,Al-Adhamiya,Baghdad,2583.6470588235284,2015.0,
31_00000000000000000015,Al-Kadhmiyah,Baghdad,20743.964705882354,2015.0,
31_00000000000000000018,Al-Karkh,Baghdad,6827.894117647057,2015.0,
31_0000000000000000001d,Al-Mada'in,Baghdad,13578.99999999999,2015.0,
31_0000000000000000001f,Al-Mahmoudiya,Baghdad,7985.058823529411,2015.0,
31_0000000000000000002d,Al-Risafa,Baghdad,5208.698039215687,2015.0,
31_0000000000000000004e,Al-Thawra,Baghdad,551.6078431372549,2015.0,
31_00000000000000000004,Al-Amadiya,Duhok,1589.3686274509805,2015.0,
31_0000000000000000003e,Sumail,Duhok,16535.862745098093,2015.0,
31_00000000000000000044,Zakho,Duhok,865.5176470588234,2015.0,
31_0000000000000000005e,Duhok,Duhok,2979.8392156862747,2015.0,
31_00000000000000000019,Al-Khalis,Diyala,9563.623529411761,2015.0,
31_00000000000000000025,Al-Muqdadiya,Diyala,75.16078431372549,2015.0,
31_0000000000000000002f,Khanaqin,Diyala,115235.39999999994,2015.0,
31_00000000000000000030,Kifri,Diyala,604.0,2015.0,
31_00000000000000000056,Baladruz,Diyala,11.0,2015.0,
31_00000000000000000057,Baquba,Diyala,178.60392156862747,2015.0,
31_00000000000000000032,Koysinjaq,Erbil,6172.301960784313,2015.0,
31_00000000000000000033,Makhmour,Erbil,749.3529411764706,2015.0,
31_00000000000000000038,Rawanduz,Erbil,1540.5137254901958,2015.0,
31_0000000000000000003a,Shaqlawa,Erbil,8.392156862745098,2015.0,
31_0000000000000000004f,Al-Zibar,Erbil,1269.5686274509803,2015.0,
31_0000000000000000005f,Erbil,Erbil,914.6980392156863,2015.0,
31_00000000000000000002,Ain Al-Tamur,Kerbala,285315.717647059,2015.0,
31_00000000000000000014,Al-Hindiya,Kerbala,3422.949019607843,2015.0,
31_00000000000000000064,Kerbela,Kerbala,90295.69019607843,2015.0,
31_00000000000000000012,Al-Hawiga,Kirkuk,3848.6941176470586,2015.0,
31_00000000000000000031,Kirkuk,Kirkuk,2948.964705882353,2015.0,
31_0000000000000000005a,Daquq,Kirkuk,8197.250980392158,2015.0,
31_0000000000000000005c,Dibis,Kirkuk,4511.670588235294,2015.0,
31_00000000000000000005,Al-Amara,Maysan,2209.298039215686,2015.0,
31_00000000000000000016,Al-Kahla,Maysan,110735.78431372548,2015.0,
31_00000000000000000020,Al-Maimouna,Maysan,3044.3529411764707,2015.0,
31_00000000000000000022,Al-Mejar Al-Kabir,Maysan,13062.643137254901,2015.0,
31_00000000000000000036,Qalat Saleh,Maysan,291.24313725490197,2015.0,
31_00000000000000000051,Ali Al-Gharbi,Maysan,16180.501960784313,2015.0,
31_00000000000000000006,Al-Baaj,Ninewa,0.0,2015.0,
31_0000000000000000000e,Al-Hamdaniya,Ninewa,17539.921568627447,2015.0,
31_00000000000000000011,Al-Hatra,Ninewa,0.0,2015.0,
31_00000000000000000024,Al-Mosul,Ninewa,17754.352941176476,2015.0,
31_0000000000000000003d,Sinjar,Ninewa,0.0,2015.0,
31_00000000000000000040,Telafar,Ninewa,189050.61176470565,2015.0,
31_00000000000000000042,Tilkaef,Ninewa,111579.36470588222,2015.0,
31_0000000000000000004a,Al-Shikhan,Ninewa,39.0,2015.0,
31_00000000000000000053,Aqra,Ninewa,15683.388235294118,2015.0,
31_00000000000000000009,Al-Daur,Salah Al-Din,922.1372549019604,2015.0,
31_00000000000000000039,Samarra,Salah Al-Din,660859.419607841,2015.0,
31_00000000000000000041,Tikrit,Salah Al-Din,11735.094117647059,2015.0,
31_00000000000000000043,Tooz Khurmato,Salah Al-Din,64833.20392156859,2015.0,
31_0000000000000000004b,Al-Shirqat,Salah Al-Din,11314.333333333334,2015.0,
31_00000000000000000055,Balad,Salah Al-Din,787010.2784313706,2015.0,
31_00000000000000000058,Baiji,Salah Al-Din,22680.933333333327,2015.0,
31_00000000000000000008,Al-Chibayish,Thi Qar,58486.92941176471,2015.0,
31_00000000000000000029,Al-Nasiriya,Thi Qar,7917.674509803923,2015.0,
31_0000000000000000002c,Al-Rifai,Thi Qar,2358.6156862745097,2015.0,
31_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,23912.533333333344,2015.0,
31_00000000000000000049,Al-Shatra,Thi Qar,184.0,2015.0,
31_0000000000000000000d,Al-Hai,Wassit,5871.764705882352,2015.0,
31_0000000000000000001c,Al-Kut,Wassit,24362.164705882362,2015.0,
31_00000000000000000028,Al-Namaniya,Wassit,149490.2117647057,2015.0,
31_0000000000000000004d,Al-Suwaira,Wassit,24655.827450980392,2015.0,
31_00000000000000000054,Badra,Wassit,17.98823529411765,2015.0,
32_0000000000000000000b,Al-Falluja,Al-Anbar,153491.74117647056,2016.0,
32_00000000000000000017,Al-Kaim,Al-Anbar,17677.266666666666,2016.0,
32_0000000000000000002b,Al-Ramadi,Al-Anbar,613580.4745098035,2016.0,
32_00000000000000000045,Al-Rutba,Al-Anbar,3163.0,2016.0,
32_00000000000000000052,Ana,Al-Anbar,129320.16078431357,2016.0,
32_00000000000000000060,Haditha,Al-Anbar,294345.4666666666,2016.0,
32_00000000000000000062,Heet,Al-Anbar,468054.48627450975,2016.0,
32_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,56803.34901960791,2016.0,
32_00000000000000000007,Al-Basrah,Al-Basrah,106730.17254901967,2016.0,
32_0000000000000000000c,Al-Faw,Al-Basrah,362763.67450980324,2016.0,
32_00000000000000000023,Al-Midaina,Al-Basrah,33149.29803921575,2016.0,
32_0000000000000000002a,Al-Qurna,Al-Basrah,85858.50980392148,2016.0,
32_0000000000000000003c,Shat Al-Arab,Al-Basrah,45000.64705882364,2016.0,
32_00000000000000000050,Al-Zubair,Al-Basrah,12906.345098039228,2016.0,
32_0000000000000000001a,Al-Khidhir,Al-Muthanna,5496.878431372549,2016.0,
32_0000000000000000002e,Al-Rumaitha,Al-Muthanna,5547.341176470588,2016.0,
32_00000000000000000046,Al-Salman,Al-Muthanna,1258.2745098039213,2016.0,
32_00000000000000000047,Al-Samawa,Al-Muthanna,4443.082352941176,2016.0,
32_0000000000000000001b,Al-Kufa,Al-Najaf,3783.2901960784316,2016.0,
32_00000000000000000021,Al-Manathera,Al-Najaf,2211.458823529412,2016.0,
32_00000000000000000027,Al-Najaf,Al-Najaf,92227.80784313726,2016.0,
32_00000000000000000001,Afaq,Al-Qadissiya,44444.043137254914,2016.0,
32_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,152.0,2016.0,
32_0000000000000000000f,Al-Hamza,Al-Qadissiya,6028.200000000003,2016.0,
32_00000000000000000048,Al-Shamiya,Al-Qadissiya,1425.3490196078433,2016.0,
32_00000000000000000034,Panjwin,Al-Sulaymaniyah,21.0,2016.0,
32_00000000000000000035,Pshdar,Al-Sulaymaniyah,6091.466666666666,2016.0,
32_00000000000000000037,Rania,Al-Sulaymaniyah,128393.22745098028,2016.0,
32_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,205.35686274509806,2016.0,
32_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,326.0,2016.0,
32_00000000000000000059,Chamchamal,Al-Sulaymaniyah,782.3529411764706,2016.0,
32_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,56969.243137254896,2016.0,
32_0000000000000000005d,Dokan,Al-Sulaymaniyah,90093.9764705882,2016.0,
32_00000000000000000061,Halabcha,Al-Sulaymaniyah,3794.258823529411,2016.0,
32_00000000000000000063,Kalar,Al-Sulaymaniyah,8589.43137254902,2016.0,
32_00000000000000000010,Al-Hashimiya,Babil,1073.0,2016.0,
32_00000000000000000013,Al-Hilla,Babil,6978.819607843137,2016.0,
32_0000000000000000001e,Al-Mahaweel,Babil,13762.717647058822,2016.0,
32_00000000000000000026,Al-Mussyab,Babil,35002.32549019609,2016.0,
32_00000000000000000003,Al-Adhamiya,Baghdad,2780.882352941175,2016.0,
32_00000000000000000015,Al-Kadhmiyah,Baghdad,28842.13333333333,2016.0,
32_00000000000000000018,Al-Karkh,Baghdad,7021.788235294116,2016.0,
32_0000000000000000001d,Al-Mada'in,Baghdad,17836.164705882362,2016.0,
32_0000000000000000001f,Al-Mahmoudiya,Baghdad,9072.603921568625,2016.0,
32_0000000000000000002d,Al-Risafa,Baghdad,5435.639215686276,2016.0,
32_0000000000000000004e,Al-Thawra,Baghdad,551.6078431372549,2016.0,
32_00000000000000000004,Al-Amadiya,Duhok,1857.3686274509805,2016.0,
32_0000000000000000003e,Sumail,Duhok,16398.600000000053,2016.0,
32_00000000000000000044,Zakho,Duhok,1062.9176470588234,2016.0,
32_0000000000000000005e,Duhok,Duhok,3036.886274509804,2016.0,
32_00000000000000000019,Al-Khalis,Diyala,12543.968627450979,2016.0,
32_00000000000000000025,Al-Muqdadiya,Diyala,258.83137254901965,2016.0,
32_0000000000000000002f,Khanaqin,Diyala,257923.90980392124,2016.0,
32_00000000000000000030,Kifri,Diyala,684.313725490196,2016.0,
32_00000000000000000056,Baladruz,Diyala,179.0,2016.0,
32_00000000000000000057,Baquba,Diyala,473.2588235294117,2016.0,
32_00000000000000000032,Koysinjaq,Erbil,6913.301960784313,2016.0,
32_00000000000000000033,Makhmour,Erbil,779.5411764705882,2016.0,
32_00000000000000000038,Rawanduz,Erbil,1665.498039215686,2016.0,
32_0000000000000000003a,Shaqlawa,Erbil,14.392156862745098,2016.0,
32_0000000000000000004f,Al-Zibar,Erbil,1445.7098039215684,2016.0,
32_0000000000000000005f,Erbil,Erbil,1134.698039215686,2016.0,
32_00000000000000000002,Ain Al-Tamur,Kerbala,236147.83529411774,2016.0,
32_00000000000000000014,Al-Hindiya,Kerbala,4194.274509803921,2016.0,
32_00000000000000000064,Kerbela,Kerbala,70101.10588235293,2016.0,
32_00000000000000000012,Al-Hawiga,Kirkuk,5765.933333333333,2016.0,
32_00000000000000000031,Kirkuk,Kirkuk,5605.870588235294,2016.0,
32_0000000000000000005a,Daquq,Kirkuk,5142.537254901962,2016.0,
32_0000000000000000005c,Dibis,Kirkuk,5481.576470588236,2016.0,
32_00000000000000000005,Al-Amara,Maysan,2463.325490196078,2016.0,
32_00000000000000000016,Al-Kahla,Maysan,189582.3843137255,2016.0,
32_00000000000000000020,Al-Maimouna,Maysan,13446.905882352941,2016.0,
32_00000000000000000022,Al-Mejar Al-Kabir,Maysan,37440.65490196077,2016.0,
32_00000000000000000036,Qalat Saleh,Maysan,2468.4392156862746,2016.0,
32_00000000000000000051,Ali Al-Gharbi,Maysan,18883.69019607843,2016.0,
32_00000000000000000006,Al-Baaj,Ninewa,0.0,2016.0,
32_0000000000000000000e,Al-Hamdaniya,Ninewa,17994.882352941175,2016.0,
32_00000000000000000011,Al-Hatra,Ninewa,0.0,2016.0,
32_00000000000000000024,Al-Mosul,Ninewa,18441.333333333336,2016.0,
32_0000000000000000003d,Sinjar,Ninewa,0.0,2016.0,
32_00000000000000000040,Telafar,Ninewa,183606.72549019585,2016.0,
32_00000000000000000042,Tilkaef,Ninewa,111390.84705882339,2016.0,
32_0000000000000000004a,Al-Shikhan,Ninewa,66.0,2016.0,
32_00000000000000000053,Aqra,Ninewa,16445.792156862746,2016.0,
32_00000000000000000009,Al-Daur,Salah Al-Din,1300.403921568627,2016.0,
32_00000000000000000039,Samarra,Salah Al-Din,672020.7607843116,2016.0,
32_00000000000000000041,Tikrit,Salah Al-Din,12174.24705882353,2016.0,
32_00000000000000000043,Tooz Khurmato,Salah Al-Din,54822.88627450977,2016.0,
32_0000000000000000004b,Al-Shirqat,Salah Al-Din,11692.26274509804,2016.0,
32_00000000000000000055,Balad,Salah Al-Din,792398.6470588217,2016.0,
32_00000000000000000058,Baiji,Salah Al-Din,23618.772549019603,2016.0,
32_00000000000000000008,Al-Chibayish,Thi Qar,174242.70980392158,2016.0,
32_00000000000000000029,Al-Nasiriya,Thi Qar,63421.12941176471,2016.0,
32_0000000000000000002c,Al-Rifai,Thi Qar,2519.1294117647058,2016.0,
32_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,59116.639215686315,2016.0,
32_00000000000000000049,Al-Shatra,Thi Qar,2847.4980392156863,2016.0,
32_0000000000000000000d,Al-Hai,Wassit,5960.905882352941,2016.0,
32_0000000000000000001c,Al-Kut,Wassit,27198.058823529416,2016.0,
32_00000000000000000028,Al-Namaniya,Wassit,152262.7372549017,2016.0,
32_0000000000000000004d,Al-Suwaira,Wassit,28129.76470588235,2016.0,
32_00000000000000000054,Badra,Wassit,23.98823529411765,2016.0,
33_0000000000000000000b,Al-Falluja,Al-Anbar,124079.09803921563,2017.0,
33_00000000000000000017,Al-Kaim,Al-Anbar,18360.964705882354,2017.0,
33_0000000000000000002b,Al-Ramadi,Al-Anbar,567536.9019607839,2017.0,
33_00000000000000000045,Al-Rutba,Al-Anbar,1142.0,2017.0,
33_00000000000000000052,Ana,Al-Anbar,110396.94117647046,2017.0,
33_00000000000000000060,Haditha,Al-Anbar,260432.83137254906,2017.0,
33_00000000000000000062,Heet,Al-Anbar,461213.988235294,2017.0,
33_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,54188.29411764711,2017.0,
33_00000000000000000007,Al-Basrah,Al-Basrah,102593.74509803928,2017.0,
33_0000000000000000000c,Al-Faw,Al-Basrah,364885.96470588166,2017.0,
33_00000000000000000023,Al-Midaina,Al-Basrah,46328.49019607837,2017.0,
33_0000000000000000002a,Al-Qurna,Al-Basrah,88212.59607843135,2017.0,
33_0000000000000000003c,Shat Al-Arab,Al-Basrah,44835.34901960797,2017.0,
33_00000000000000000050,Al-Zubair,Al-Basrah,12895.443137254913,2017.0,
33_0000000000000000001a,Al-Khidhir,Al-Muthanna,4067.505882352941,2017.0,
33_0000000000000000002e,Al-Rumaitha,Al-Muthanna,5011.070588235296,2017.0,
33_00000000000000000046,Al-Salman,Al-Muthanna,1221.6078431372546,2017.0,
33_00000000000000000047,Al-Samawa,Al-Muthanna,3770.113725490196,2017.0,
33_0000000000000000001b,Al-Kufa,Al-Najaf,2784.839215686274,2017.0,
33_00000000000000000021,Al-Manathera,Al-Najaf,592.121568627451,2017.0,
33_00000000000000000027,Al-Najaf,Al-Najaf,95989.34117647058,2017.0,
33_00000000000000000001,Afaq,Al-Qadissiya,43514.14901960787,2017.0,
33_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,148.0,2017.0,
33_0000000000000000000f,Al-Hamza,Al-Qadissiya,5292.074509803924,2017.0,
33_00000000000000000048,Al-Shamiya,Al-Qadissiya,1072.5019607843137,2017.0,
33_00000000000000000034,Panjwin,Al-Sulaymaniyah,20.0,2017.0,
33_00000000000000000035,Pshdar,Al-Sulaymaniyah,7105.611764705882,2017.0,
33_00000000000000000037,Rania,Al-Sulaymaniyah,129724.65490196068,2017.0,
33_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,163.40392156862745,2017.0,
33_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,373.0,2017.0,
33_00000000000000000059,Chamchamal,Al-Sulaymaniyah,733.3529411764706,2017.0,
33_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,56971.243137254896,2017.0,
33_0000000000000000005d,Dokan,Al-Sulaymaniyah,90787.42352941171,2017.0,
33_00000000000000000061,Halabcha,Al-Sulaymaniyah,3816.2274509803915,2017.0,
33_00000000000000000063,Kalar,Al-Sulaymaniyah,7736.18431372549,2017.0,
33_00000000000000000010,Al-Hashimiya,Babil,414.0,2017.0,
33_00000000000000000013,Al-Hilla,Babil,5576.478431372549,2017.0,
33_0000000000000000001e,Al-Mahaweel,Babil,15687.007843137253,2017.0,
33_00000000000000000026,Al-Mussyab,Babil,34928.968627450995,2017.0,
33_00000000000000000003,Al-Adhamiya,Baghdad,3108.023529411764,2017.0,
33_00000000000000000015,Al-Kadhmiyah,Baghdad,32099.6,2017.0,
33_00000000000000000018,Al-Karkh,Baghdad,7180.874509803921,2017.0,
33_0000000000000000001d,Al-Mada'in,Baghdad,19116.423529411786,2017.0,
33_0000000000000000001f,Al-Mahmoudiya,Baghdad,10061.705882352939,2017.0,
33_0000000000000000002d,Al-Risafa,Baghdad,5562.5843137254915,2017.0,
33_0000000000000000004e,Al-Thawra,Baghdad,548.4039215686274,2017.0,
33_00000000000000000004,Al-Amadiya,Duhok,1998.992156862745,2017.0,
33_0000000000000000003e,Sumail,Duhok,16605.411764705936,2017.0,
33_00000000000000000044,Zakho,Duhok,1027.6196078431374,2017.0,
33_0000000000000000005e,Duhok,Duhok,2738.98431372549,2017.0,
33_00000000000000000019,Al-Khalis,Diyala,12146.066666666666,2017.0,
33_00000000000000000025,Al-Muqdadiya,Diyala,192.4392156862745,2017.0,
33_0000000000000000002f,Khanaqin,Diyala,246392.85490196059,2017.0,
33_00000000000000000030,Kifri,Diyala,693.0,2017.0,
33_00000000000000000056,Baladruz,Diyala,78.0,2017.0,
33_00000000000000000057,Baquba,Diyala,625.1176470588234,2017.0,
33_00000000000000000032,Koysinjaq,Erbil,6002.301960784313,2017.0,
33_00000000000000000033,Makhmour,Erbil,750.3686274509804,2017.0,
33_00000000000000000038,Rawanduz,Erbil,1671.886274509804,2017.0,
33_0000000000000000003a,Shaqlawa,Erbil,9.392156862745098,2017.0,
33_0000000000000000004f,Al-Zibar,Erbil,1472.2705882352939,2017.0,
33_0000000000000000005f,Erbil,Erbil,965.478431372549,2017.0,
33_00000000000000000002,Ain Al-Tamur,Kerbala,197187.3019607844,2017.0,
33_00000000000000000014,Al-Hindiya,Kerbala,3527.105882352941,2017.0,
33_00000000000000000064,Kerbela,Kerbala,69738.05098039216,2017.0,
33_00000000000000000012,Al-Hawiga,Kirkuk,3789.1607843137253,2017.0,
33_00000000000000000031,Kirkuk,Kirkuk,5928.2941176470595,2017.0,
33_0000000000000000005a,Daquq,Kirkuk,1417.8431372549016,2017.0,
33_0000000000000000005c,Dibis,Kirkuk,4419.8901960784315,2017.0,
33_00000000000000000005,Al-Amara,Maysan,2518.482352941176,2017.0,
33_00000000000000000016,Al-Kahla,Maysan,162262.61568627448,2017.0,
33_00000000000000000020,Al-Maimouna,Maysan,7529.047058823529,2017.0,
33_00000000000000000022,Al-Mejar Al-Kabir,Maysan,55915.75686274516,2017.0,
33_00000000000000000036,Qalat Saleh,Maysan,2647.0196078431372,2017.0,
33_00000000000000000051,Ali Al-Gharbi,Maysan,20110.501960784313,2017.0,
33_00000000000000000006,Al-Baaj,Ninewa,0.0,2017.0,
33_0000000000000000000e,Al-Hamdaniya,Ninewa,17635.16470588235,2017.0,
33_00000000000000000011,Al-Hatra,Ninewa,0.0,2017.0,
33_00000000000000000024,Al-Mosul,Ninewa,18193.290196078437,2017.0,
33_0000000000000000003d,Sinjar,Ninewa,0.0,2017.0,
33_00000000000000000040,Telafar,Ninewa,190151.00784313702,2017.0,
33_00000000000000000042,Tilkaef,Ninewa,112193.67450980378,2017.0,
33_0000000000000000004a,Al-Shikhan,Ninewa,55.0,2017.0,
33_00000000000000000053,Aqra,Ninewa,16608.835294117645,2017.0,
33_00000000000000000009,Al-Daur,Salah Al-Din,1157.3725490196077,2017.0,
33_00000000000000000039,Samarra,Salah Al-Din,656958.4627450958,2017.0,
33_00000000000000000041,Tikrit,Salah Al-Din,12110.019607843136,2017.0,
33_00000000000000000043,Tooz Khurmato,Salah Al-Din,44038.34117647057,2017.0,
33_0000000000000000004b,Al-Shirqat,Salah Al-Din,11704.850980392157,2017.0,
33_00000000000000000055,Balad,Salah Al-Din,788579.7019607825,2017.0,
