system:index,month,name,water,year,.geo
0_3_00000000000000000036,4.0,Al-Kahla,356602.89019607834,2013.0,
0_3_00000000000000000040,4.0,Al-Maimouna,94129.87450980397,2013.0,
0_3_00000000000000000042,4.0,Al-Mejar Al-Kabir,346121.5176470589,2013.0,
0_3_00000000000000000056,4.0,Qalat Saleh,5648.01568627451,2013.0,
0_3_00000000000000000000,4.0,Al-Mosul,35083.36078431373,2013.0,
0_3_00000000000000000010,4.0,Al-Shikhan,1472.392156862745,2013.0,
0_3_00000000000000000019,4.0,Aqra,30421.89803921569,2013.0,
0_3_00000000000000000026,4.0,Al-Baaj,68541.32549019608,2013.0,
0_3_0000000000000000002e,4.0,Al-Hamdaniya,38714.701960784325,2013.0,
0_3_00000000000000000031,4.0,Al-Hatra,29305.26274509804,2013.0,
0_3_0000000000000000005d,4.0,Sinjar,157.0,2013.0,
0_3_00000000000000000060,4.0,Telafar,234533.14901960763,2013.0,
0_3_00000000000000000062,4.0,Tilkaef,133568.55686274497,2013.0,
0_3_00000000000000000011,4.0,Al-Shirqat,22313.078431372574,2013.0,
0_3_0000000000000000001b,4.0,Balad,851171.219607842,2013.0,
0_3_0000000000000000001e,4.0,Beygee,43079.63137254902,2013.0,
0_3_00000000000000000029,4.0,Al-Daur,12241.423529411764,2013.0,
0_3_00000000000000000059,4.0,Samarra,751697.047058823,2013.0,
0_3_00000000000000000061,4.0,Tikrit,24054.92549019609,2013.0,
0_3_00000000000000000063,4.0,Tooz Khurmato,73068.71764705876,2013.0,
0_3_00000000000000000005,4.0,Al-Nasiriya,166571.99999999985,2013.0,
0_3_00000000000000000008,4.0,Al-Rifai,18216.78823529412,2013.0,
0_3_0000000000000000000f,4.0,Al-Shatra,16612.235294117647,2013.0,
0_3_00000000000000000028,4.0,Al-Chibayish,640166.5176470587,2013.0,
0_3_0000000000000000005f,4.0,Suq Al-Shoyokh,212573.18823529404,2013.0,
0_3_00000000000000000004,4.0,Al-Namaniya,216802.70588235295,2013.0,
0_3_00000000000000000013,4.0,Al-Suwaira,37613.50196078431,2013.0,
0_3_0000000000000000001a,4.0,Badra,22696.890196078482,2013.0,
0_3_0000000000000000002d,4.0,Al-Hai,22806.623529411765,2013.0,
0_3_0000000000000000003c,4.0,Al-Kut,288843.08627450984,2013.0,
0_4_00000000000000000007,5.0,Al-Ramadi,806354.8627450976,2013.0,
0_4_0000000000000000000b,5.0,Al-Rutba,10897.0,2013.0,
0_4_00000000000000000018,5.0,Ana,241036.945098039,2013.0,
0_4_0000000000000000002b,5.0,Al-Falluja,156979.07058823522,2013.0,
0_4_00000000000000000037,5.0,Al-Kaim,19873.43137254902,2013.0,
0_4_0000000000000000004a,5.0,Haditha,376928.2235294115,2013.0,
0_4_0000000000000000004c,5.0,Heet,485632.6549019604,2013.0,
0_4_00000000000000000006,5.0,Al-Qurna,165302.35686274516,2013.0,
0_4_00000000000000000016,5.0,Al-Zubair,14051.537254901974,2013.0,
0_4_00000000000000000020,5.0,Abu Al-Khaseeb,63854.78039215693,2013.0,
0_4_00000000000000000027,5.0,Al-Basrah,149035.18431372553,2013.0,
0_4_0000000000000000002c,5.0,Al-Faw,420205.0666666657,2013.0,
0_4_00000000000000000043,5.0,Al-Midaina,241219.4901960782,2013.0,
0_4_0000000000000000005c,5.0,Shat Al-Arab,42788.94901960791,2013.0,
0_4_0000000000000000000a,5.0,Al-Rumaitha,9734.04705882353,2013.0,
0_4_0000000000000000000c,5.0,Al-Salman,23675.36862745098,2013.0,
0_4_0000000000000000000d,5.0,Al-Samawa,9125.58431372549,2013.0,
0_4_0000000000000000003a,5.0,Al-Khidhir,10822.36862745099,2013.0,
0_4_00000000000000000003,5.0,Al-Najaf,97344.80784313726,2013.0,
0_4_0000000000000000003b,5.0,Al-Kufa,5619.670588235294,2013.0,
0_4_00000000000000000041,5.0,Al-Manathera,4051.7843137254904,2013.0,
0_4_0000000000000000000e,5.0,Al-Shamiya,3399.8745098039217,2013.0,
0_4_00000000000000000021,5.0,Afaq,145819.98823529406,2013.0,
0_4_0000000000000000002a,5.0,Al-Diwaniya,1136.0,2013.0,
0_4_0000000000000000002f,5.0,Al-Hamza,7978.337254901959,2013.0,
0_4_00000000000000000012,5.0,Al-Sulaymaniyah,257.0,2013.0,
0_4_0000000000000000001f,5.0,Chamchamal,1569.9294117647057,2013.0,
0_4_00000000000000000045,5.0,Derbendikhan,71946.98039215687,2013.0,
0_4_00000000000000000047,5.0,Dokan,105645.97254901967,2013.0,
0_4_0000000000000000004b,5.0,Halabcha,27674.101960784334,2013.0,
0_4_0000000000000000004d,5.0,Kalar,9366.733333333334,2013.0,
0_4_00000000000000000054,5.0,Panjwin,127.0,2013.0,
0_4_00000000000000000055,5.0,Pshdar,7884.247058823525,2013.0,
0_4_00000000000000000057,5.0,Rania,156621.50588235297,2013.0,
0_4_0000000000000000005b,5.0,Sharbazher,1840.9019607843138,2013.0,
0_4_00000000000000000002,5.0,Al-Mussyab,41050.164705882344,2013.0,
0_4_00000000000000000030,5.0,Al-Hashimiya,3291.780392156863,2013.0,
0_4_00000000000000000033,5.0,Al-Hilla,11457.32156862745,2013.0,
0_4_0000000000000000003e,5.0,Al-Mahaweel,13560.615686274516,2013.0,
0_4_00000000000000000009,5.0,Al-Risafa,6672.219607843139,2013.0,
0_4_00000000000000000014,5.0,Al-Thawra,963.5960784313725,2013.0,
0_4_00000000000000000023,5.0,Al-Adhamiya,3082.3882352941173,2013.0,
0_4_00000000000000000035,5.0,Al-Kadhmiyah,37413.450980392154,2013.0,
0_4_00000000000000000038,5.0,Al-Karkh,8786.054901960782,2013.0,
0_4_0000000000000000003d,5.0,Al-Mada'in,28785.133333333368,2013.0,
0_4_0000000000000000003f,5.0,Al-Mahmoudiya,15268.827450980396,2013.0,
0_4_00000000000000000024,5.0,Al-Amadiya,2799.0,2013.0,
0_4_00000000000000000048,5.0,Duhok,3206.062745098039,2013.0,
0_4_0000000000000000005e,5.0,Sumail,26436.184313725553,2013.0,
0_4_00000000000000000064,5.0,Zakho,4896.619607843137,2013.0,
0_4_00000000000000000001,5.0,Al-Muqdadiya,1744.8313725490198,2013.0,
0_4_0000000000000000001c,5.0,Baladruz,11530.4431372549,2013.0,
0_4_0000000000000000001d,5.0,Baquba,1012.4196078431371,2013.0,
0_4_00000000000000000039,5.0,Al-Khalis,13253.862745098035,2013.0,
0_4_0000000000000000004f,5.0,Khanaqin,214701.5529411761,2013.0,
0_4_00000000000000000050,5.0,Kifri,1289.2313725490196,2013.0,
0_4_00000000000000000015,5.0,Al-Zibar,2221.098039215686,2013.0,
0_4_00000000000000000049,5.0,Erbil,1387.0745098039215,2013.0,
0_4_00000000000000000052,5.0,Koysinjaq,8724.78431372549,2013.0,
0_4_00000000000000000053,5.0,Makhmour,1538.521568627451,2013.0,
0_4_00000000000000000058,5.0,Rawanduz,3413.4235294117657,2013.0,
0_4_0000000000000000005a,5.0,Shaqlawa,42.27843137254902,2013.0,
0_4_00000000000000000022,5.0,Ain Al-Tamur,213203.27058823532,2013.0,
0_4_00000000000000000034,5.0,Al-Hindiya,6181.356862745099,2013.0,
0_4_0000000000000000004e,5.0,Kerbela,75497.69411764706,2013.0,
0_4_00000000000000000032,5.0,Al-Hawiga,7330.172549019607,2013.0,
0_4_00000000000000000044,5.0,Daquq,14772.792156862746,2013.0,
0_4_00000000000000000046,5.0,Dibis,8343.372549019608,2013.0,
0_4_00000000000000000051,5.0,Kirkuk,4148.164705882353,2013.0,
0_4_00000000000000000017,5.0,Ali Al-Gharbi,289864.4823529412,2013.0,
0_4_00000000000000000025,5.0,Al-Amara,75788.05098039217,2013.0,
0_4_00000000000000000036,5.0,Al-Kahla,614564.7411764704,2013.0,
0_4_00000000000000000040,5.0,Al-Maimouna,162260.7882352942,2013.0,
0_4_00000000000000000042,5.0,Al-Mejar Al-Kabir,434311.12549019593,2013.0,
0_4_00000000000000000056,5.0,Qalat Saleh,5807.992156862745,2013.0,
0_4_00000000000000000000,5.0,Al-Mosul,31506.24705882353,2013.0,
0_4_00000000000000000010,5.0,Al-Shikhan,1007.9764705882353,2013.0,
0_4_00000000000000000019,5.0,Aqra,28926.980392156864,2013.0,
0_4_00000000000000000026,5.0,Al-Baaj,65095.0,2013.0,
0_4_0000000000000000002e,5.0,Al-Hamdaniya,35445.70980392158,2013.0,
0_4_00000000000000000031,5.0,Al-Hatra,16889.0,2013.0,
0_4_0000000000000000005d,5.0,Sinjar,154.0,2013.0,
0_4_00000000000000000060,5.0,Telafar,254973.35294117627,2013.0,
0_4_00000000000000000062,5.0,Tilkaef,139541.62745098028,2013.0,
0_4_00000000000000000011,5.0,Al-Shirqat,20325.988235294142,2013.0,
0_4_0000000000000000001b,5.0,Balad,840911.8862745087,2013.0,
0_4_0000000000000000001e,5.0,Beygee,36558.992156862754,2013.0,
0_4_00000000000000000029,5.0,Al-Daur,1612.9254901960778,2013.0,
0_4_00000000000000000059,5.0,Samarra,745259.0235294114,2013.0,
0_4_00000000000000000061,5.0,Tikrit,21013.047058823533,2013.0,
0_4_00000000000000000063,5.0,Tooz Khurmato,73604.16078431366,2013.0,
0_4_00000000000000000005,5.0,Al-Nasiriya,202064.46666666653,2013.0,
0_4_00000000000000000008,5.0,Al-Rifai,53629.57254901962,2013.0,
0_4_0000000000000000000f,5.0,Al-Shatra,19729.811764705883,2013.0,
0_4_00000000000000000028,5.0,Al-Chibayish,578443.6627450981,2013.0,
0_4_0000000000000000005f,5.0,Suq Al-Shoyokh,212096.7176470588,2013.0,
0_4_00000000000000000004,5.0,Al-Namaniya,213639.6823529412,2013.0,
0_4_00000000000000000013,5.0,Al-Suwaira,66706.62745098038,2013.0,
0_4_0000000000000000001a,5.0,Badra,97414.47450980377,2013.0,
0_4_0000000000000000002d,5.0,Al-Hai,43167.376470588235,2013.0,
0_4_0000000000000000003c,5.0,Al-Kut,433680.34117647033,2013.0,
0_5_00000000000000000007,6.0,Al-Ramadi,800476.3215686271,2013.0,
0_5_0000000000000000000b,6.0,Al-Rutba,9653.0,2013.0,
0_5_00000000000000000018,6.0,Ana,251913.34117647028,2013.0,
0_5_0000000000000000002b,6.0,Al-Falluja,144435.5215686274,2013.0,
0_5_00000000000000000037,6.0,Al-Kaim,21403.13333333333,2013.0,
0_5_0000000000000000004a,6.0,Haditha,386537.10196078406,2013.0,
0_5_0000000000000000004c,6.0,Heet,488124.65490196046,2013.0,
0_5_00000000000000000006,6.0,Al-Qurna,135260.5176470589,2013.0,
0_5_00000000000000000016,6.0,Al-Zubair,12817.721568627463,2013.0,
0_5_00000000000000000020,6.0,Abu Al-Khaseeb,60697.27843137263,2013.0,
0_5_00000000000000000027,6.0,Al-Basrah,182795.72941176474,2013.0,
0_5_0000000000000000002c,6.0,Al-Faw,360812.4196078425,2013.0,
0_5_00000000000000000043,6.0,Al-Midaina,235821.18823529378,2013.0,
0_5_0000000000000000005c,6.0,Shat Al-Arab,45342.92156862758,2013.0,
0_5_0000000000000000000a,6.0,Al-Rumaitha,7403.023529411765,2013.0,
0_5_0000000000000000000c,6.0,Al-Salman,8254.901960784313,2013.0,
0_5_0000000000000000000d,6.0,Al-Samawa,5941.2941176470595,2013.0,
0_5_0000000000000000003a,6.0,Al-Khidhir,8291.26666666667,2013.0,
0_5_00000000000000000003,6.0,Al-Najaf,87016.65882352942,2013.0,
0_5_0000000000000000003b,6.0,Al-Kufa,11523.678431372551,2013.0,
0_5_00000000000000000041,6.0,Al-Manathera,7815.329411764706,2013.0,
0_5_0000000000000000000e,6.0,Al-Shamiya,6189.799999999999,2013.0,
0_5_00000000000000000021,6.0,Afaq,109077.99999999996,2013.0,
0_5_0000000000000000002a,6.0,Al-Diwaniya,1250.7254901960785,2013.0,
0_5_0000000000000000002f,6.0,Al-Hamza,8265.533333333333,2013.0,
0_5_00000000000000000012,6.0,Al-Sulaymaniyah,177.0,2013.0,
0_5_0000000000000000001f,6.0,Chamchamal,539.721568627451,2013.0,
0_5_00000000000000000045,6.0,Derbendikhan,71209.84705882354,2013.0,
0_5_00000000000000000047,6.0,Dokan,104751.53725490204,2013.0,
0_5_0000000000000000004b,6.0,Halabcha,25445.06274509806,2013.0,
0_5_0000000000000000004d,6.0,Kalar,13558.17647058824,2013.0,
0_5_00000000000000000054,6.0,Panjwin,72.0,2013.0,
0_5_00000000000000000055,6.0,Pshdar,6857.4392156862705,2013.0,
0_5_00000000000000000057,6.0,Rania,155895.39215686277,2013.0,
0_5_0000000000000000005b,6.0,Sharbazher,786.1803921568628,2013.0,
0_5_00000000000000000002,6.0,Al-Mussyab,38930.49803921569,2013.0,
0_5_00000000000000000030,6.0,Al-Hashimiya,3022.2156862745096,2013.0,
0_5_00000000000000000033,6.0,Al-Hilla,10586.560784313726,2013.0,
0_5_0000000000000000003e,6.0,Al-Mahaweel,14727.705882352948,2013.0,
0_5_00000000000000000009,6.0,Al-Risafa,6263.047058823531,2013.0,
0_5_00000000000000000014,6.0,Al-Thawra,896.6941176470589,2013.0,
0_5_00000000000000000023,6.0,Al-Adhamiya,2946.419607843137,2013.0,
0_5_00000000000000000035,6.0,Al-Kadhmiyah,36977.56470588235,2013.0,
0_5_00000000000000000038,6.0,Al-Karkh,8041.90196078431,2013.0,
0_5_0000000000000000003d,6.0,Al-Mada'in,23816.862745098064,2013.0,
0_5_0000000000000000003f,6.0,Al-Mahmoudiya,13672.98431372549,2013.0,
0_5_00000000000000000024,6.0,Al-Amadiya,3653.7490196078434,2013.0,
0_5_00000000000000000048,6.0,Duhok,3333.5882352941176,2013.0,
0_5_0000000000000000005e,6.0,Sumail,26816.48627450987,2013.0,
0_5_00000000000000000064,6.0,Zakho,4341.113725490196,2013.0,
0_5_00000000000000000001,6.0,Al-Muqdadiya,705.1137254901961,2013.0,
0_5_0000000000000000001c,6.0,Baladruz,4345.0,2013.0,
0_5_0000000000000000001d,6.0,Baquba,857.8470588235294,2013.0,
0_5_00000000000000000039,6.0,Al-Khalis,12193.4862745098,2013.0,
0_5_0000000000000000004f,6.0,Khanaqin,210665.30196078398,2013.0,
0_5_00000000000000000050,6.0,Kifri,976.7019607843138,2013.0,
0_5_00000000000000000015,6.0,Al-Zibar,2275.4666666666667,2013.0,
0_5_00000000000000000049,6.0,Erbil,1448.5098039215684,2013.0,
0_5_00000000000000000052,6.0,Koysinjaq,8336.611764705884,2013.0,
0_5_00000000000000000053,6.0,Makhmour,1391.2941176470588,2013.0,
0_5_00000000000000000058,6.0,Rawanduz,2926.7215686274517,2013.0,
0_5_0000000000000000005a,6.0,Shaqlawa,32.423529411764704,2013.0,
0_5_00000000000000000022,6.0,Ain Al-Tamur,202442.28235294117,2013.0,
0_5_00000000000000000034,6.0,Al-Hindiya,7095.243137254902,2013.0,
0_5_0000000000000000004e,6.0,Kerbela,73864.96470588236,2013.0,
0_5_00000000000000000032,6.0,Al-Hawiga,7914.282352941176,2013.0,
0_5_00000000000000000044,6.0,Daquq,12567.929411764708,2013.0,
0_5_00000000000000000046,6.0,Dibis,7474.372549019608,2013.0,
0_5_00000000000000000051,6.0,Kirkuk,3794.149019607843,2013.0,
0_5_00000000000000000017,6.0,Ali Al-Gharbi,179074.2705882353,2013.0,
0_5_00000000000000000025,6.0,Al-Amara,29062.521568627453,2013.0,
0_5_00000000000000000036,6.0,Al-Kahla,401728.262745098,2013.0,
0_5_00000000000000000040,6.0,Al-Maimouna,72617.83921568625,2013.0,
0_5_00000000000000000042,6.0,Al-Mejar Al-Kabir,385592.3686274507,2013.0,
0_5_00000000000000000056,6.0,Qalat Saleh,2952.1607843137253,2013.0,
0_5_00000000000000000000,6.0,Al-Mosul,26960.137254901965,2013.0,
0_5_00000000000000000010,6.0,Al-Shikhan,559.4,2013.0,
0_5_00000000000000000019,6.0,Aqra,26882.439215686274,2013.0,
0_5_00000000000000000026,6.0,Al-Baaj,34172.0,2013.0,
0_5_0000000000000000002e,6.0,Al-Hamdaniya,30710.988235294128,2013.0,
0_5_00000000000000000031,6.0,Al-Hatra,231.0,2013.0,
0_5_0000000000000000005d,6.0,Sinjar,116.0,2013.0,
0_5_00000000000000000060,6.0,Telafar,256844.65882352923,2013.0,
0_5_00000000000000000062,6.0,Tilkaef,137310.7137254901,2013.0,
0_5_00000000000000000011,6.0,Al-Shirqat,17347.780392156885,2013.0,
0_5_0000000000000000001b,6.0,Balad,819193.7294117635,2013.0,
0_5_0000000000000000001e,6.0,Beygee,28164.70980392157,2013.0,
0_5_00000000000000000029,6.0,Al-Daur,1322.7882352941174,2013.0,
0_5_00000000000000000059,6.0,Samarra,729422.9450980388,2013.0,
0_5_00000000000000000061,6.0,Tikrit,16390.90196078432,2013.0,
0_5_00000000000000000063,6.0,Tooz Khurmato,71766.3803921568,2013.0,
0_5_00000000000000000005,6.0,Al-Nasiriya,156901.41960784307,2013.0,
0_5_00000000000000000008,6.0,Al-Rifai,42894.36470588236,2013.0,
0_5_0000000000000000000f,6.0,Al-Shatra,9689.364705882352,2013.0,
0_5_00000000000000000028,6.0,Al-Chibayish,523519.56470588245,2013.0,
0_5_0000000000000000005f,6.0,Suq Al-Shoyokh,131154.94117647066,2013.0,
0_5_00000000000000000004,6.0,Al-Namaniya,195533.61176470589,2013.0,
0_5_00000000000000000013,6.0,Al-Suwaira,41602.521568627446,2013.0,
0_5_0000000000000000001a,6.0,Badra,75777.1411764705,2013.0,
0_5_0000000000000000002d,6.0,Al-Hai,22766.843137254906,2013.0,
0_5_0000000000000000003c,6.0,Al-Kut,357012.47450980375,2013.0,
0_6_00000000000000000007,7.0,Al-Ramadi,786274.9725490193,2013.0,
0_6_0000000000000000000b,7.0,Al-Rutba,6829.0,2013.0,
0_6_00000000000000000018,7.0,Ana,231625.0431372547,2013.0,
0_6_0000000000000000002b,7.0,Al-Falluja,129851.231372549,2013.0,
0_6_00000000000000000037,7.0,Al-Kaim,20512.57254901961,2013.0,
0_6_0000000000000000004a,7.0,Haditha,371313.5176470586,2013.0,
0_6_0000000000000000004c,7.0,Heet,487481.6549019604,2013.0,
0_6_00000000000000000006,7.0,Al-Qurna,97178.26666666669,2013.0,
0_6_00000000000000000016,7.0,Al-Zubair,13654.184313725504,2013.0,
0_6_00000000000000000020,7.0,Abu Al-Khaseeb,66199.19607843144,2013.0,
0_6_00000000000000000027,7.0,Al-Basrah,182399.5254901961,2013.0,
0_6_0000000000000000002c,7.0,Al-Faw,408930.87843137165,2013.0,
0_6_00000000000000000043,7.0,Al-Midaina,156519.92549019598,2013.0,
0_6_0000000000000000005c,7.0,Shat Al-Arab,46081.43529411778,2013.0,
0_6_0000000000000000000a,7.0,Al-Rumaitha,8026.960784313726,2013.0,
0_6_0000000000000000000c,7.0,Al-Salman,5960.698039215686,2013.0,
0_6_0000000000000000000d,7.0,Al-Samawa,6804.560784313726,2013.0,
0_6_0000000000000000003a,7.0,Al-Khidhir,9416.03921568628,2013.0,
0_6_00000000000000000003,7.0,Al-Najaf,85104.56078431373,2013.0,
0_6_0000000000000000003b,7.0,Al-Kufa,10730.729411764709,2013.0,
0_6_00000000000000000041,7.0,Al-Manathera,12540.439215686274,2013.0,
0_6_0000000000000000000e,7.0,Al-Shamiya,8093.431372549019,2013.0,
0_6_00000000000000000021,7.0,Afaq,88394.78431372545,2013.0,
0_6_0000000000000000002a,7.0,Al-Diwaniya,1180.9490196078432,2013.0,
0_6_0000000000000000002f,7.0,Al-Hamza,11595.19607843137,2013.0,
0_6_00000000000000000012,7.0,Al-Sulaymaniyah,185.0,2013.0,
0_6_0000000000000000001f,7.0,Chamchamal,459.32941176470587,2013.0,
0_6_00000000000000000045,7.0,Derbendikhan,65832.50196078431,2013.0,
0_6_00000000000000000047,7.0,Dokan,102857.1450980393,2013.0,
0_6_0000000000000000004b,7.0,Halabcha,15388.329411764713,2013.0,
0_6_0000000000000000004d,7.0,Kalar,14026.078431372553,2013.0,
0_6_00000000000000000054,7.0,Panjwin,75.0,2013.0,
0_6_00000000000000000055,7.0,Pshdar,5957.6588235294075,2013.0,
0_6_00000000000000000057,7.0,Rania,151480.63137254902,2013.0,
0_6_0000000000000000005b,7.0,Sharbazher,564.478431372549,2013.0,
0_6_00000000000000000002,7.0,Al-Mussyab,38263.63921568627,2013.0,
0_6_00000000000000000030,7.0,Al-Hashimiya,2910.776470588235,2013.0,
0_6_00000000000000000033,7.0,Al-Hilla,10339.760784313725,2013.0,
0_6_0000000000000000003e,7.0,Al-Mahaweel,15096.788235294123,2013.0,
0_6_00000000000000000009,7.0,Al-Risafa,6059.6980392156875,2013.0,
0_6_00000000000000000014,7.0,Al-Thawra,719.8980392156864,2013.0,
0_6_00000000000000000023,7.0,Al-Adhamiya,2839.643137254902,2013.0,
0_6_00000000000000000035,7.0,Al-Kadhmiyah,31815.352941176472,2013.0,
0_6_00000000000000000038,7.0,Al-Karkh,8009.984313725487,2013.0,
0_6_0000000000000000003d,7.0,Al-Mada'in,25095.486274509836,2013.0,
0_6_0000000000000000003f,7.0,Al-Mahmoudiya,12087.345098039215,2013.0,
0_6_00000000000000000024,7.0,Al-Amadiya,2878.0392156862745,2013.0,
0_6_00000000000000000048,7.0,Duhok,3024.274509803922,2013.0,
0_6_0000000000000000005e,7.0,Sumail,25030.42352941183,2013.0,
0_6_00000000000000000064,7.0,Zakho,1529.9882352941177,2013.0,
0_6_00000000000000000001,7.0,Al-Muqdadiya,298.1137254901961,2013.0,
0_6_0000000000000000001c,7.0,Baladruz,1222.0,2013.0,
0_6_0000000000000000001d,7.0,Baquba,563.4509803921569,2013.0,
0_6_00000000000000000039,7.0,Al-Khalis,12233.56470588235,2013.0,
0_6_0000000000000000004f,7.0,Khanaqin,224315.90196078396,2013.0,
0_6_00000000000000000050,7.0,Kifri,1033.592156862745,2013.0,
0_6_00000000000000000015,7.0,Al-Zibar,1996.0705882352943,2013.0,
0_6_00000000000000000049,7.0,Erbil,1647.678431372549,2013.0,
0_6_00000000000000000052,7.0,Koysinjaq,10385.941176470587,2013.0,
0_6_00000000000000000053,7.0,Makhmour,1110.5686274509806,2013.0,
0_6_00000000000000000058,7.0,Rawanduz,2620.301960784314,2013.0,
0_6_0000000000000000005a,7.0,Shaqlawa,28.423529411764704,2013.0,
0_6_00000000000000000022,7.0,Ain Al-Tamur,192334.57647058825,2013.0,
0_6_00000000000000000034,7.0,Al-Hindiya,6685.854901960784,2013.0,
0_6_0000000000000000004e,7.0,Kerbela,73617.50196078431,2013.0,
0_6_00000000000000000032,7.0,Al-Hawiga,10382.156862745098,2013.0,
0_6_00000000000000000044,7.0,Daquq,10238.80392156863,2013.0,
0_6_00000000000000000046,7.0,Dibis,8434.482352941177,2013.0,
0_6_00000000000000000051,7.0,Kirkuk,3549.149019607843,2013.0,
0_6_00000000000000000017,7.0,Ali Al-Gharbi,49846.807843137256,2013.0,
0_6_00000000000000000025,7.0,Al-Amara,10948.188235294121,2013.0,
0_6_00000000000000000036,7.0,Al-Kahla,288274.49411764706,2013.0,
0_6_00000000000000000040,7.0,Al-Maimouna,46007.99215686273,2013.0,
0_6_00000000000000000042,7.0,Al-Mejar Al-Kabir,303185.18431372545,2013.0,
0_6_00000000000000000056,7.0,Qalat Saleh,2988.96862745098,2013.0,
0_6_00000000000000000000,7.0,Al-Mosul,20927.1137254902,2013.0,
0_6_00000000000000000010,7.0,Al-Shikhan,167.6235294117647,2013.0,
0_6_00000000000000000019,7.0,Aqra,21816.917647058825,2013.0,
0_6_00000000000000000026,7.0,Al-Baaj,0.0,2013.0,
0_6_0000000000000000002e,7.0,Al-Hamdaniya,24525.709803921574,2013.0,
0_6_00000000000000000031,7.0,Al-Hatra,0.0,2013.0,
0_6_0000000000000000005d,7.0,Sinjar,55.0,2013.0,
0_6_00000000000000000060,7.0,Telafar,253367.3607843135,2013.0,
0_6_00000000000000000062,7.0,Tilkaef,134789.81176470575,2013.0,
0_6_00000000000000000011,7.0,Al-Shirqat,13428.380392156863,2013.0,
0_6_0000000000000000001b,7.0,Balad,809985.9372549007,2013.0,
0_6_0000000000000000001e,7.0,Beygee,26650.50588235295,2013.0,
0_6_00000000000000000029,7.0,Al-Daur,1325.1019607843134,2013.0,
0_6_00000000000000000059,7.0,Samarra,725751.4117647053,2013.0,
0_6_00000000000000000061,7.0,Tikrit,16468.690196078438,2013.0,
0_6_00000000000000000063,7.0,Tooz Khurmato,69987.32941176463,2013.0,
0_6_00000000000000000005,7.0,Al-Nasiriya,139449.9372549019,2013.0,
0_6_00000000000000000008,7.0,Al-Rifai,26744.917647058825,2013.0,
0_6_0000000000000000000f,7.0,Al-Shatra,3308.670588235294,2013.0,
0_6_00000000000000000028,7.0,Al-Chibayish,469973.44313725503,2013.0,
0_6_0000000000000000005f,7.0,Suq Al-Shoyokh,150761.09411764707,2013.0,
0_6_00000000000000000004,7.0,Al-Namaniya,178888.15294117643,2013.0,
0_6_00000000000000000013,7.0,Al-Suwaira,35251.38039215686,2013.0,
0_6_0000000000000000001a,7.0,Badra,37324.011764705974,2013.0,
0_6_0000000000000000002d,7.0,Al-Hai,8808.823529411764,2013.0,
0_6_0000000000000000003c,7.0,Al-Kut,270004.37647058826,2013.0,
0_7_00000000000000000007,8.0,Al-Ramadi,767617.2392156859,2013.0,
0_7_0000000000000000000b,8.0,Al-Rutba,5104.0,2013.0,
0_7_00000000000000000018,8.0,Ana,217690.5019607841,2013.0,
0_7_0000000000000000002b,8.0,Al-Falluja,117001.36078431374,2013.0,
0_7_00000000000000000037,8.0,Al-Kaim,19933.5568627451,2013.0,
0_7_0000000000000000004a,8.0,Haditha,358592.08627450955,2013.0,
0_7_0000000000000000004c,8.0,Heet,487244.65490196046,2013.0,
0_7_00000000000000000006,8.0,Al-Qurna,117094.46274509782,2013.0,
0_7_00000000000000000016,8.0,Al-Zubair,13360.08235294119,2013.0,
0_7_00000000000000000020,8.0,Abu Al-Khaseeb,58117.59607843145,2013.0,
0_7_00000000000000000027,8.0,Al-Basrah,172532.90980392156,2013.0,
0_7_0000000000000000002c,8.0,Al-Faw,407426.1607843129,2013.0,
