system:index,month,name,precipitation,year,.geo
4_4_00000000000000000000,5.0,Iraq,7.685769087068386,1988.0,
4_4_00000000000000000001,5.0,Saudi Arabia,4.284663954548576,1988.0,
4_4_00000000000000000002,5.0,Syria,8.62824056876115,1988.0,
4_4_00000000000000000003,5.0,Turkey,56.5924086304808,1988.0,
4_4_00000000000000000004,5.0,Iran,8.596590642997018,1988.0,
4_5_00000000000000000000,6.0,Iraq,0.8522156410209698,1988.0,
4_5_00000000000000000001,6.0,Saudi Arabia,0.3643896584921871,1988.0,
4_5_00000000000000000002,6.0,Syria,1.3721832036760995,1988.0,
4_5_00000000000000000003,6.0,Turkey,27.521258158235145,1988.0,
4_5_00000000000000000004,6.0,Iran,1.22682520546853,1988.0,
4_6_00000000000000000000,7.0,Iraq,0.1355038000389916,1988.0,
4_6_00000000000000000001,7.0,Saudi Arabia,0.021441476679821648,1988.0,
4_6_00000000000000000002,7.0,Syria,0.13447957783827977,1988.0,
4_6_00000000000000000003,7.0,Turkey,7.082892549840173,1988.0,
4_6_00000000000000000004,7.0,Iran,0.37368730344818923,1988.0,
4_7_00000000000000000000,8.0,Iraq,0.18530156472125153,1988.0,
4_7_00000000000000000001,8.0,Saudi Arabia,0.203702108939695,1988.0,
4_7_00000000000000000002,8.0,Syria,0.14013694836341162,1988.0,
4_7_00000000000000000003,8.0,Turkey,7.098496598847951,1988.0,
4_7_00000000000000000004,8.0,Iran,0.35980886360018793,1988.0,
4_8_00000000000000000000,9.0,Iraq,0.48657830378648004,1988.0,
4_8_00000000000000000001,9.0,Saudi Arabia,0.4570515736961849,1988.0,
4_8_00000000000000000002,9.0,Syria,1.0109379938696181,1988.0,
4_8_00000000000000000003,9.0,Turkey,7.259735026184497,1988.0,
4_8_00000000000000000004,9.0,Iran,0.5223846884202076,1988.0,
4_9_00000000000000000000,10.0,Iraq,8.949031341663401,1988.0,
4_9_00000000000000000001,10.0,Saudi Arabia,8.206788610845896,1988.0,
4_9_00000000000000000002,10.0,Syria,21.384855664570665,1988.0,
4_9_00000000000000000003,10.0,Turkey,84.01338611674946,1988.0,
4_9_00000000000000000004,10.0,Iran,9.54206004429369,1988.0,
4_10_00000000000000000000,11.0,Iraq,18.508891809414582,1988.0,
4_10_00000000000000000001,11.0,Saudi Arabia,12.49555376896829,1988.0,
4_10_00000000000000000002,11.0,Syria,18.51584547388803,1988.0,
4_10_00000000000000000003,11.0,Turkey,66.36171113851417,1988.0,
